X,Y,OBJECTID,Unit_ID,Plant_ID,Unit,Unit_MW,Resource_ID,Start_Date,Retire_Date,Primary_Energy,PM_ID,Prime_Mover_Description,Prime_Move_Category
-120.474529045459519,37.080512964752721,8684,G02471,G0247,1,0,,2000-01-01T00:00:00.000Z,2000-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.09966139275933,33.765062852047272,8685,G0249Unit #1,G0249,Unit #1,230,,1962-09-01T00:00:00.000Z,,NG,ST,Steam Turbine,SteamTurbine
-118.099665898708807,33.764566369262781,8686,G0249Unit #2,G0249,Unit #2,230,,1963-04-01T00:00:00.000Z,,NG,ST,Steam Turbine,SteamTurbine
-118.095253657002544,33.765925541734049,8687,G0249Unit #3,G0249,Unit #3,230,,1919-07-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-118.095253539323238,33.765520891868753,8688,G0249Unit #4,G0249,Unit #4,230,,1965-02-01T00:00:00.000Z,2003-12-31T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-118.095087368063659,33.764434115508017,8689,G0249Unit #5,G0249,Unit #5,343,,1966-08-01T00:00:00.000Z,2013-06-11T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-118.095090078280862,33.763851780594216,8690,G0249Unit #6,G0249,Unit #6,343,,1967-03-01T00:00:00.000Z,2013-06-11T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-118.095268026453809,33.768801736090175,8691,G0249Unit #8,G0249,Unit #8,264.4,,2005-01-01T00:00:00.000Z,,NG,CA,Combined Cycle - Steam Turbine portion,CombinedCycle
-118.095276189444775,33.768294704544779,8692,G0249Unit #9,G0249,Unit #9,182.8,,2005-01-01T00:00:00.000Z,,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.095261321428524,33.767822101919833,8693,G0249Unit #10,G0249,Unit #10,174,,2005-01-01T00:00:00.000Z,,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.095274804242635,33.767305644061217,8694,G0249Unit #11,G0249,Unit #11,108.19,,2013-06-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.095269552691477,33.766811776782298,8695,G0249Unit #12,G0249,Unit #12,108.19,,2013-06-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.095278523267922,33.766315183151605,8696,G0249Unit #13,G0249,Unit #13,108.19,,2013-06-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.095242858354482,33.763227107506829,8697,G0249Unit #14,G0249,Unit #14,108.19,,2013-06-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.095251054583159,33.762663567614673,8698,G0249Unit #15,G0249,Unit #15,108.19,,2013-06-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.095233416162543,33.761744527449117,8699,G0249Unit #16,G0249,Unit #16,108.19,,2013-06-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-120.843806810809156,37.750676145099071,8700,G0254Unit 1,G0254,Unit 1,6.2,,1987-04-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-119.039976039853698,35.515729565983726,8701,G0258Unit 1,G0258,Unit 1,24,SIERRA_1_UNITS,1989-03-27T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-119.039964219821201,35.515505545394269,8702,G0258Unit 2,G0258,Unit 2,24,SIERRA_1_UNITS,1989-03-27T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.331553291557313,34.023075307790833,8703,G0259RC 1,G0259,RC 1,30,,1952-08-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-117.331547640255849,34.022944628439383,8704,G0259RC 2,G0259,RC 2,30,,1952-07-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-117.331992658461061,34.022455263684336,8705,G0259RC 3,G0259,RC 3,40,,1953-11-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-117.332010562783012,34.0219476502985,8706,G0259RC 4,G0259,RC 4,40,,1955-10-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-118.239062711337212,34.043741502168395,8707,G02621,G0262,1,1.35,,1989-08-11T00:00:00.000Z,2003-12-31T00:00:00.000Z,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-124.210455569524498,40.741277466828024,8708,G0268Unit 101,G0268,Unit 101,53,HUMBPP_7_UNIT 1,1956-12-26T00:00:00.000Z,2010-09-30T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-124.210190468599336,40.741408094974496,8709,G0268Unit 102,G0268,Unit 102,54,HUMBPP_7_UNIT 2,1956-12-26T00:00:00.000Z,2010-09-30T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-124.210316799576034,40.741155725316304,8710,G0268Unit 332,G0268,Unit 332,15,HUMBPP_1_MOBLE2,1975-08-20T00:00:00.000Z,2010-09-24T00:00:00.000Z,DFO,ST,Steam Turbine,SteamTurbine
-124.210045163407187,40.741281802386624,8711,G0268Unit 333,G0268,Unit 333,15,HUMBPP_1_MOBLE3,1976-06-03T00:00:00.000Z,2010-09-24T00:00:00.000Z,DFO,ST,Steam Turbine,SteamTurbine
-124.208814148972749,40.741352049967013,8712,G0268Unit 401,G0268,Unit 401,16.7,HUMBPP_6_UNITS1,2010-09-30T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-124.208733570091766,40.741314219696363,8713,G0268Unit 402,G0268,Unit 402,16.7,HUMBPP_6_UNITS1,2010-09-29T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-124.208659666591643,40.741283319491728,8714,G0268Unit 403,G0268,Unit 403,16.7,HUMBPP_6_UNITS2,2011-03-11T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-124.208595008552436,40.741249721288199,8715,G0268Unit 404,G0268,Unit 404,16.7,HUMBPP_6_UNITS2,2010-09-29T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-124.208517558503587,40.741211785462902,8716,G0268Unit 405,G0268,Unit 405,16.7,HUMBPP_6_UNITS2,2010-09-29T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-124.208381849115298,40.741142420502207,8717,G0268Unit 406,G0268,Unit 406,16.7,HUMBPP_6_UNITS2,2010-09-29T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-124.208303983146493,40.741097342155122,8718,G0268Unit 407,G0268,Unit 407,16.7,HUMBPP_1_UNITS3,2010-09-29T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-124.208242453041109,40.741063636999712,8719,G0268Unit 408,G0268,Unit 408,16.7,HUMBPP_1_UNITS3,2010-09-29T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-124.20816215443449,40.741030568210668,8720,G0268Unit 409,G0268,Unit 409,16.7,HUMBPP_1_UNITS3,2010-09-29T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-124.20809395164315,40.740989934265308,8721,G0268Unit 410,G0268,Unit 410,16.7,HUMBPP_1_UNITS3,2010-09-29T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.375780897150435,37.737121908702697,8722,G0272Unit 144,G0272,Unit 144,170,,1948-12-12T00:00:00.000Z,2006-05-15T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-122.376029084595444,37.737219358711243,8723,G0272Unit 321,G0272,Unit 321,52,,1948-12-12T00:00:00.000Z,2006-05-15T00:00:00.000Z,DFO,ST,Steam Turbine,SteamTurbine
-117.979523215655789,33.644891464406392,8724,G02741,G0274,1,215,HNTGBH_7_UNIT 1,1958-06-30T00:00:00.000Z,,NG,ST,Steam Turbine,SteamTurbine
-117.979056034215873,33.644636356176271,8725,G02742,G0274,2,215,HNTGBH_7_UNIT 2,1958-12-05T00:00:00.000Z,,NG,ST,Steam Turbine,SteamTurbine
-117.978322321732819,33.644218715850393,8726,G02743,G0274,3,225,HNTGBH_7_UNIT 3,1961-05-23T00:00:00.000Z,2012-10-31T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-117.977913018746676,33.643968680497466,8727,G02744,G0274,4,225,HNTGBH_7_UNIT 4,1961-07-09T00:00:00.000Z,2012-10-31T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-117.978788140428463,33.64490666716631,8728,G02745,G0274,5,133,HNTGBH_7_UNIT 5,1969-05-01T00:00:00.000Z,2002-09-30T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.541237225912937,34.045382392541299,8729,G0280GEN1,G0280,GEN1,34,ETIWND_2_UNIT1,1985-06-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.099958153847993,32.632116939155345,8730,G0281WRV151,G0281,WRV151,3.16,,2002-04-26T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.099932948917726,32.632066082322574,8731,G0281WRV152,G0281,WRV152,3.16,,2002-04-26T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.099911223162565,32.632012445259818,8732,G0281WRV153,G0281,WRV153,3.16,,2002-04-26T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.265994138219796,38.278151174075759,8733,G0282GT-1,G0282,GT-1,0.8,NAPA_2_UNIT,1984-01-01T00:00:00.000Z,2013-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-122.265875175225048,38.278143885243239,8734,G0282GT-2,G0282,GT-2,0.8,NAPA_2_UNIT,1984-01-01T00:00:00.000Z,2013-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-120.628694863841403,37.36249771915697,8735,G0283Unit 1-8,G0283,Unit 1-8,10.4,JRWOOD_1_UNIT 1,1991-04-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-119.579856978687729,36.539700113024345,8736,G0286GEN 1,G0286,GEN 1,23.1,KINGCO_1_KINGBR,1990-12-01T00:00:00.000Z,,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-119.579990855512847,36.539302414529445,8737,G0286GEN 2,G0286,GEN 2,11.4,KINGCO_1_KINGBR,1990-12-01T00:00:00.000Z,,NG,CA,Combined Cycle - Steam Turbine portion,CombinedCycle
-119.296348833123091,36.328145623950164,8738,G02881,G0288,1,0,,2000-01-01T00:00:00.000Z,2000-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.133795377438901,32.834258661062229,8739,G0289Kearny 2A,G0289,Kearny 2A,14,KEARNY_7_KY2A,1969-12-01T00:00:00.000Z,2015-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.133789133249351,32.834196363397353,8740,G0289Kearny 2B,G0289,Kearny 2B,14,KEARNY_7_KY2B,1969-12-01T00:00:00.000Z,2015-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.133797152509899,32.833902876536264,8741,G0289Kearny 2C,G0289,Kearny 2C,14,KEARNY_7_KY2C,1969-12-01T00:00:00.000Z,2015-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.13378832746055,32.83366362392541,8742,G0289Kearny 2D,G0289,Kearny 2D,13,KEARNY_7_KY2D,1969-12-01T00:00:00.000Z,2015-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.13379377574276,32.834084487143087,8743,G0289Kearny 3A,G0289,Kearny 3A,15,KEARNY_7_KY3A,1969-12-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.133797361817372,32.834023636316644,8744,G0289Kearny 3B,G0289,Kearny 3B,14,KEARNY_7_KY3B,1969-12-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.133799485434707,32.833845643371774,8745,G0289Kearny 3C,G0289,Kearny 3C,14,KEARNY_7_KY3C,1969-12-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.13379815143648,32.83372491882524,8746,G0289Kearny 3D,G0289,Kearny 3D,14,KEARNY_7_KY3D,1969-12-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.13351118192405,32.833964121453775,8747,G0289Kearny 1,G0289,Kearny 1,15,KEARNY_7_KY1,1972-04-01T00:00:00.000Z,2014-12-28T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.14707639489113,32.693956365629155,8748,G0290GEN1,G0290,GEN1,8,SAMPSN_6_KELCO1,1983-12-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.146535567767586,32.695121493208063,8749,G0290GEN2,G0290,GEN2,10,SAMPSN_6_KELCO1,1984-02-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.146533780120194,32.695989631499593,8750,G0290GEN3,G0290,GEN3,10,SAMPSN_6_KELCO1,1983-12-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-119.095110279655387,35.379536655332529,8751,G02911,G0291,1,0,,2000-01-01T00:00:00.000Z,2000-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-119.03089874896061,35.509118821619765,8752,G0292Unit 1,G0292,Unit 1,24,KERNFT_1_UNITS,1989-05-28T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-119.030331982983228,35.509142679358561,8753,G0292Unit 2,G0292,Unit 2,24,KERNFT_1_UNITS,1989-05-28T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.984855104999667,35.452277697771763,8754,G0293UNIT 1,G0293,UNIT 1,75,OMAR_2_UNIT 1,1985-05-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.98489608704125,35.451896476445867,8755,G0293UNIT 2,G0293,UNIT 2,75,OMAR_2_UNIT 2,1985-05-10T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.984920164585802,35.451496070598893,8756,G0293UNIT 3,G0293,UNIT 3,75,OMAR_2_UNIT 3,1985-05-29T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.984950459370424,35.451118259310718,8757,G0293UNIT 4,G0293,UNIT 4,75,OMAR_2_UNIT 4,1985-06-14T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-120.027188557777265,39.246048631649352,8758,G0294Unit 1,G0294,Unit 1,2.75,,1969-01-01T00:00:00.000Z,2002-12-31T00:00:00.000Z,OIL,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-120.027062670568327,39.245789156262909,8759,G0294Unit 2,G0294,Unit 2,2.75,,1969-01-01T00:00:00.000Z,2002-12-31T00:00:00.000Z,OIL,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-120.027168596313359,39.24599863949593,8760,G0294Unit 3,G0294,Unit 3,2.75,,1969-01-01T00:00:00.000Z,2002-12-31T00:00:00.000Z,OIL,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-120.027140963236889,39.245941507450922,8761,G0294Unit 4,G0294,Unit 4,2.75,,1969-01-01T00:00:00.000Z,2002-12-31T00:00:00.000Z,OIL,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-120.027111795837953,39.245887947725272,8762,G0294Unit 5,G0294,Unit 5,2.75,,1969-01-01T00:00:00.000Z,2002-12-31T00:00:00.000Z,OIL,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-120.027084164558119,39.245835576197315,8763,G0294Unit 6,G0294,Unit 6,2.75,,1969-01-01T00:00:00.000Z,2002-12-31T00:00:00.000Z,OIL,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.140507080795388,32.819496807989758,8764,G0298A4Y00333,G0298,A4Y00333,2.06,KYCORA_7_UNIT 1,2012-09-01T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-117.140541370388107,32.819442020569134,8765,G0298A4Z00287,G0298,A4Z00287,1.66,KYCORA_7_UNIT 1,2012-09-01T00:00:00.000Z,,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-119.008572862610521,35.496113178434264,8766,G0315LM5000,G0315,LM5000,47,LIVOAK_1_UNIT 1,1992-04-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.262984117860896,34.05132835556504,8767,G0317GEN1,G0317,GEN1,5.2,SBERDO_2_QF,1989-11-01T00:00:00.000Z,,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-117.262693812005452,34.051101850178831,8768,G0317GEN2,G0317,GEN2,5.2,SBERDO_2_QF,1989-11-01T00:00:00.000Z,,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-117.263013487380775,34.051142940864914,8769,G0317GEN3,G0317,GEN3,1.2,SBERDO_2_QF,1980-02-01T00:00:00.000Z,2014-07-31T00:00:00.000Z,NG,CA,Combined Cycle - Steam Turbine portion,CombinedCycle
-118.225406580778525,33.764386038254692,8770,G0319CT 1,G0319,CT 1,65,,1977-05-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.225265459040656,33.764438718012322,8771,G0319CT 2,G0319,CT 2,65,,1977-05-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.225130156589174,33.764486714582191,8772,G0319CT 3,G0319,CT 3,65,,1977-05-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.22481893795397,33.76461070945502,8773,G0319CT 4,G0319,CT 4,65,,1977-05-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.224683687604767,33.764656320668024,8774,G0319CT 5,G0319,CT 5,69.3,,1977-05-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.224537070872302,33.764699365873291,8775,G0319CT 6,G0319,CT 6,69.3,,1977-05-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.224393040389543,33.764754385888629,8776,G0319CT 7,G0319,CT 7,69.3,,1977-05-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.225144850332299,33.764031952164544,8777,G0319GT 1,G0319,GT 1,65,HINSON_6_LBECH1,2007-08-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.22487928407979,33.764136350206037,8778,G0319GT 2,G0319,GT 2,65,HINSON_6_LBECH2,2007-08-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.224554520646691,33.764251372065061,8779,G0319GT 3,G0319,GT 3,65,HINSON_6_LBECH3,2007-08-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.224273654288282,33.764351425722239,8780,G0319GT 4,G0319,GT 4,65,HINSON_6_LBECH4,2007-08-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.225034651301428,33.764519188984877,8781,G0319ST 8,G0319,ST 8,80,,1977-05-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,CA,Combined Cycle - Steam Turbine portion,CombinedCycle
-118.224931256110551,33.764557535424764,8782,G0319ST 9,G0319,ST 9,69.3,,1977-05-01T00:00:00.000Z,2004-12-31T00:00:00.000Z,NG,CA,Combined Cycle - Steam Turbine portion,CombinedCycle
-118.313755260150984,34.178226473080372,8783,G0329GT,G0329,GT,198.9,,2005-09-22T00:00:00.000Z,,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.314091074658691,34.178565367271062,8784,G0329ST,G0329,ST,188.7,,2005-09-22T00:00:00.000Z,,NG,CA,Combined Cycle - Steam Turbine portion,CombinedCycle
-119.251015765535044,34.206724397888749,8785,G0330UNIT 1,G0330,UNIT 1,217.6,MNDALY_7_UNIT 1,1959-05-01T00:00:00.000Z,2018-02-06T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-119.250823067923449,34.20635272986658,8786,G0330UNIT 2,G0330,UNIT 2,217.6,MNDALY_7_UNIT 2,1959-08-01T00:00:00.000Z,2018-02-06T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-119.251048319582623,34.206488799843008,8787,G0330UNIT 3,G0330,UNIT 3,138.13,MNDALY_7_UNIT 3,1970-04-01T00:00:00.000Z,2018-02-06T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-121.393271987698881,38.652653944097025,8788,G03351,G0335,1,74.2,,1986-03-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-120.931539793869035,37.62913483972681,8789,G03361,G0336,1,56,,1980-07-01T00:00:00.000Z,,DFO,GT,Combustion (gas) Turbine,GasTurbine
-120.931192908523755,37.629144259997204,8790,G03362,G0336,2,56,,1981-07-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-119.662317804142347,35.319409653444467,8791,G0339LM5000,G0339,LM5000,47,MKTRCK_1_UNIT 1,1991-11-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-119.570586722485103,35.194311721275419,8792,G0355K100,G0355,K100,39.1,MIDSET_1_UNIT 1,1989-05-19T00:00:00.000Z,2016-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-119.624411551877557,35.230880775046423,8793,G03571,G0357,1,23,MIDSUN_1_PL1X2,2007-01-26T00:00:00.000Z,2009-04-01T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-119.630353969465716,35.227476796117777,8794,G0358A,G0358,A,78,SUNSET_2_UNIT A,1989-05-08T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-119.629865593175012,35.227398992901456,8795,G0358B,G0358,B,78,SUNSET_2_UNIT B,1989-05-08T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-119.629377207002804,35.227323570813418,8796,G0358C,G0358,C,78,SUNSET_2_UNIT C,1989-05-08T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.166354841861278,32.876141705395938,8797,G0360Unit 1A,G0360,Unit 1A,16,MRGT_7_MR1A,1972-05-15T00:00:00.000Z,2016-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.166268352964025,32.876138529176252,8798,G0360Unit 1B,G0360,Unit 1B,17,MRGT_7_MR1B,1972-05-15T00:00:00.000Z,2016-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-118.330203773227652,33.851399088475787,8799,G0363EXP1,G0363,EXP1,7.5,,1983-09-01T00:00:00.000Z,,NG,OT,Other (Explain in Notes),Other
-118.330182298102471,33.852145615049274,8800,G0363GTG1,G0363,GTG1,22.5,,1988-11-01T00:00:00.000Z,,NG,CT,Combined Cycle - Combustion Turbine portion,CombinedCycle
-118.333960755917929,33.852337103815913,8801,G0363STG1,G0363,STG1,19.3,,1988-11-01T00:00:00.000Z,,NG,CA,Combined Cycle - Steam Turbine portion,CombinedCycle
-118.330242136680141,33.855541872738016,8802,G0363Unit 1,G0363,Unit 1,42,,1989-11-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-121.78792351895305,38.013056223611109,8803,G03641,G0364,1,0,,2000-01-01T00:00:00.000Z,2000-12-31T00:00:00.000Z,NG,GT,Combustion (gas) Turbine,GasTurbine
-117.70138971738551,35.031767295026818,8804,G0366Unit 1,G0366,Unit 1,55,HOLGAT_1_MOGEN,1990-06-12T00:00:00.000Z,2013-08-05T00:00:00.000Z,NG,CS,Combined Cycle - Single Shaft,CombinedCycle
-119.44350504074913,35.093188430772258,8805,G03681,G0368,1,9.2,TANHIL_6_SOLART,1986-12-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-119.443388834683986,35.093193589862054,8806,G03682,G0368,2,9.2,TANHIL_6_SOLART,1986-12-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-119.443845208492718,35.09305472357488,8807,G0368Cogen 42,G0368,Cogen 42,9.2,TANHIL_6_SOLART,1986-12-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
-120.857395220971853,35.37231048340805,8808,G03711,G0371,1,156,MORBAY_7_UNIT 1,1956-07-01T00:00:00.000Z,2014-02-05T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-120.857157644426962,35.372176442909108,8809,G03712,G0371,2,156,MORBAY_7_UNIT 2,1955-10-10T00:00:00.000Z,2014-02-05T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-120.856788442235072,35.372000492441501,8810,G03713,G0371,3,300,MORBAY_7_UNIT 3,1962-12-27T00:00:00.000Z,2014-02-05T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-120.856374734809066,35.371753397000283,8811,G03714,G0371,4,300,MORBAY_7_UNIT 4,1963-08-13T00:00:00.000Z,2014-02-05T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-121.782325464240799,36.804888625095664,8812,G03726,G0372,6,702,MOSSLD_7_UNIT 6,1967-12-10T00:00:00.000Z,2016-12-31T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-121.782346368935791,36.80455787042753,8813,G03727,G0372,7,702,MOSSLD_7_UNIT 7,1968-08-16T00:00:00.000Z,2016-12-31T00:00:00.000Z,NG,ST,Steam Turbine,SteamTurbine
-120.949754698424854,38.369709127632113,8814,G03781,G0378,1,1.5,,1989-01-01T00:00:00.000Z,2016-01-26T00:00:00.000Z,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-120.949556848076767,38.369639570354138,8815,G03782,G0378,2,1.5,,1989-01-01T00:00:00.000Z,2016-01-26T00:00:00.000Z,NG,IC,"Internal Combustion Engine (diesel, piston)",InternalCombustion
-122.2894481109374,37.788760901152379,8816,G03791,G0379,1,25,ALMEGT_1_UNIT 1,1986-05-01T00:00:00.000Z,,NG,GT,Combustion (gas) Turbine,GasTurbine
